消費不振でも伸びる市場（社説）	2016/4/18	朝刊	2ページ
４月１７日（首相官邸）	2016/4/18	朝刊	2ページ
目黒区長に青木氏４選（選挙）	2016/4/18	朝刊	2ページ
坂戸市長に石川氏再選（選挙）	2016/4/18	朝刊	2ページ
大東市長に東坂氏再選（選挙）	2016/4/18	朝刊	2ページ
美祢市長に西岡氏初当選（選挙）	2016/4/18	朝刊	2ページ
阿賀野市長に田中氏再選（選挙）	2016/4/18	朝刊	2ページ
笠岡市長に小林氏初当選（選挙）	2016/4/18	朝刊	2ページ
魚津市長に村椿氏初当選（選挙）	2016/4/18	朝刊	2ページ
伊豆市長に菊地氏３選（選挙）	2016/4/18	朝刊	2ページ
西予市長に管家氏（選挙）	2016/4/18	朝刊	2ページ
茂原市長に田中氏（選挙）	2016/4/18	朝刊	2ページ
日高市長に谷ケ崎氏（選挙）	2016/4/18	朝刊	2ページ
碧南市長に禰宜田氏（選挙）	2016/4/18	朝刊	2ページ
食料・避難所、迅速に——在日米軍が声明、強固な同盟強調。	2016/4/18	朝刊	2ページ
部品供給網、再び試練、ルネサスやソニーが半導体工場停止、小売りも輸送寸断。	2016/4/18	朝刊	3ページ
原油相場の押し上げ狙う、主要産油国会合、実効性巡り難航か。	2016/4/18	朝刊	3ページ
財政出動、欧州が慎重論、仏財務相「債務に配慮必要」。	2016/4/18	朝刊	3ページ
ネット証券３社が減益、１〜３月、個人手控え。	2016/4/18	朝刊	3ページ
本震は「布田川断層帯」と認定、従来想定より長く、政府調査委。	2016/4/18	朝刊	3ページ
熊本県内の１６郵便局、建物破損で休業。	2016/4/18	朝刊	3ページ
産油国会合——非加盟国含め生産調整（きょうのことば）	2016/4/18	朝刊	3ページ
ＴＰＰ法案の成立、今国会は困難、参院議長。	2016/4/18	朝刊	3ページ
英「ＥＵ離脱派」の胸の内——有権者揺さぶる新聞論調（核心）	2016/4/18	朝刊	4ページ
米ユーラシア・グループ社長イアン・ブレマー氏——「米国第一」、真剣に議論を（グローバルオピニオン）	2016/4/18	朝刊	4ページ
ａｕ＋保険「セット割」が波紋、ポイント付与、保険業法に抵触？、業界反発、金融庁は立場保留。	2016/4/18	朝刊	5ページ
ＳＭＢＣ日興、個人向け営業員５割増、清水社長「首位と互角に」。	2016/4/18	朝刊	5ページ
ａｕ＋保険「セット割」が波紋——ドコモ、割引踏み込まず、大手と協調、９月から販売。	2016/4/18	朝刊	5ページ
カナダ保険マニュライフ、アジア中間層開拓、銀行と窓販契約拡大。	2016/4/18	朝刊	5ページ
ロボットが運用指南、日本ＩＢＭとフィンテックＶＢが開発。	2016/4/18	朝刊	5ページ
利点見定め複数行と提携、千葉銀頭取佐久間英利氏（地域金融列島発）	2016/4/18	朝刊	5ページ
住信ＳＢＩ、ブロックチェーンの実験成功（はや耳）	2016/4/18	朝刊	5ページ
静岡——スルガ銀、家計簿アプリを強化（地域金融列島発）	2016/4/18	朝刊	5ページ
栃木——足利銀、貸金庫の手数料無料（地域金融列島発）	2016/4/18	朝刊	5ページ
宮崎——宮崎太陽銀、販路開拓支援を成功報酬制に（地域金融列島発）	2016/4/18	朝刊	5ページ
香川——百十四銀など、地場の手袋メーカーに優遇融資（地域金融列島発）	2016/4/18	朝刊	5ページ
改革後退、東南アのリスク、本社エコノミスト調査「アジア・コンセンサス」、中国減速、域内に影。	2016/4/18	朝刊	7ページ
中国株買い支え５０００億円、政府系ファンド、昨年以降。	2016/4/18	朝刊	7ページ
カストロ議長、キューバ、体制堅持強調、共産党大会が開幕。	2016/4/18	朝刊	7ページ
北朝鮮核実験場で動き活発に（ダイジェスト）	2016/4/18	朝刊	7ページ
イラン軍、首都でパレード（ダイジェスト）	2016/4/18	朝刊	7ページ
クルーズ氏、代議員を上積み（ダイジェスト）	2016/4/18	朝刊	7ページ
ミャンマー大統領、８３人に恩赦（ダイジェスト）	2016/4/18	朝刊	7ページ
エクアドルでＭ７．８地震、死者２３３人、非常事態を宣言。	2016/4/18	朝刊	7ページ
パソコン３陣営、統合交渉白紙、ずれた思惑、成長描けず、規模追求が不十分に。	2016/4/18	朝刊	9ページ
大成建設、コンクリ床の仕上げロボ、作業員の負担軽減。	2016/4/18	朝刊	9ページ
ネット親しむ「ミレニアル世代」、２０年末までに半数離職検討。	2016/4/18	朝刊	9ページ
伊勢志摩サミット会場ホテル、敷地内に温浴施設、近鉄ＨＤ、訪日客に照準。	2016/4/18	朝刊	9ページ
ニッポンレンタカー、カーシェア企業と提携、会員共通化へ。	2016/4/18	朝刊	9ページ
エネチェンジ、プラン変更、新電力も。	2016/4/18	朝刊	9ページ
マーベラス、中古「ポケモン」アジアへ輸出。	2016/4/18	朝刊	9ページ
凸版、訪日客に電子チラシ、サイトに提供。	2016/4/18	朝刊	9ページ
鈴木氏退任後のセブン＆アイ——どうなる創業家ガバナンス（経営の視点）	2016/4/18	朝刊	9ページ
東急パワーサプライ村井社長（ニュース一言）	2016/4/18	朝刊	9ページ
特集——地方経済、人口減でも成長、カギは生産性向上、２３道県で実り（データディスカバリー）	2016/4/18	朝刊	11ページ
医療機器、中小の技生かす、脳内圧力測定、中耳炎検査、メーカーと連携、事業拡大に寄与。	2016/4/18	朝刊	13ページ
「博多一風堂」、飲食向け人材育成、教育ノウハウ提供。	2016/4/18	朝刊	13ページ
理想の新卒探します、採用支援のアイプラグ、行動パターンで検索。	2016/4/18	朝刊	13ページ
フィナテキスト、海外で投資教育アプリ、台湾・欧州に現法。	2016/4/18	朝刊	13ページ
医療機器、中小の技生かす——「医工連携」都が後押し、助成金を新設。	2016/4/18	朝刊	13ページ
ロコパートナーズ、ＫＤＤＩから５億円を調達。	2016/4/18	朝刊	13ページ
ベアテイル、経費精算アプリ入力担当者増員。	2016/4/18	朝刊	13ページ
松浦機械製作所、短期間で金型作る装置——造形・切削１台、欧米開拓（地域発世界へ）	2016/4/18	朝刊	13ページ
中野屋中野吉貫社長——訪日客に讃岐うどん手打ち教室、身ぶり手ぶりで楽しさ伝える（みちしるべ）	2016/4/18	朝刊	13ページ
神奈川——面影屋、耐火・耐水性の高い写真印刷（列島ダイジェスト）	2016/4/18	朝刊	13ページ
北海道——男山、本社・工場建て替え（列島ダイジェスト）	2016/4/18	朝刊	13ページ
直下型の常識覆す、熊本地震、専門家に聞く——古村孝志・東京大学地震研究所教授、「連鎖地震」他の場所でも。	2016/4/18	朝刊	15ページ
直下型の常識覆す、熊本地震、専門家に聞く——岡村真・高知大学防災推進センター特任教授、震源域に広がり「起こる前提で」。	2016/4/18	朝刊	15ページ
直下型の常識覆す、熊本地震、専門家に聞く——山岡耕春・名古屋大学地震火山研究センター長、南海トラフ地震、誘発考えにくい。	2016/4/18	朝刊	15ページ
無線送電向け小型装置、三菱電機、厚さ半分以下。	2016/4/18	朝刊	15ページ
大型望遠鏡設置、スペインと協定、東大宇宙線研究所。	2016/4/18	朝刊	15ページ
原発事故後の食品安全、「国際基準が必要」、ＯＥＣＤ原子力機関。	2016/4/18	朝刊	15ページ
再生医療飛躍への課題（下）治療応用へ環境整備必要——資金集めや患者連携カギ。	2016/4/18	朝刊	15ページ
直下型地震（ことば）	2016/4/18	朝刊	15ページ
４月１８日—４月２４日（今週の予定）	2016/4/18	朝刊	16ページ
羅針盤——「ＥＵ離脱」論争の行方（今週の市場）	2016/4/18	朝刊	16ページ
株式——決算見極め買い控え（今週の市場）	2016/4/18	朝刊	16ページ
１９０１年４月２０日、日本初の女子大が開校（アーカイブ）	2016/4/18	朝刊	16ページ
為替——米長官発言、円買い材料（今週の市場）	2016/4/18	朝刊	16ページ
ＮＹ株——上値重い展開に（今週の市場）	2016/4/18	朝刊	16ページ
金利——過去最低更新か（今週の市場）	2016/4/18	朝刊	16ページ
＜数表＞国内の主な追加型株式投信の運用成績。	2016/4/18	朝刊	16ページ
＜数表＞一目でわかる金利と為替。	2016/4/18	朝刊	16ページ
＜数表＞世界の株価、海外株式週間高低。	2016/4/18	朝刊	16ページ
社外取締役の有力供給源、大手法律事務所、就任にためらい、利益相反を懸念、本業に不利益も。	2016/4/18	朝刊	17ページ
米での訴訟リスクに備え、日本企業、証拠を保全、メール常時監視、専用サーバー用意。	2016/4/18	朝刊	17ページ
中小向け知財相談窓口、専門家チーム派遣、経産省系、独法。	2016/4/18	朝刊	17ページ
新局面の中国（８）知財保護を強化——訴訟増、賠償額引き上げも。	2016/4/18	朝刊	17ページ
指標揺らすマイナス金利（景気指標）	2016/4/18	朝刊	19ページ
エコノミクストレンド、社員の人脈、業績にも影響——若林直樹京都大教授、「見えざる資産」形成を（経済教室）	2016/4/18	朝刊	21ページ
やさしいミクロ経済学（１１）東京大学教授柳川範之——情報の不完全性、現実的設定で問題検討。	2016/4/18	朝刊	21ページ
国際金融規制を知る（９）危機とともに強化・改善（ゼミナール）	2016/4/18	朝刊	21ページ
揺らぐ邦銀の収益基盤（１）マイナス金利が痛手——潜在リスク高まる（時事解析）	2016/4/18	朝刊	21ページ
奨学金に「所得連動」導入、負担減には「給付型」を——小林雅之東京大学教授（教育）	2016/4/18	朝刊	22ページ
学力偏差値——とらわれず、成長に生かせ（挑む）	2016/4/18	朝刊	22ページ
「ルノワール展」開催概要（日経からのお知らせ）	2016/4/18	朝刊	22ページ
「作家ヘミングウェイが愛したキューバの魅力」講演会（日経からのお知らせ）	2016/4/18	朝刊	22ページ
「コーポレートガバナンス」総会直前講座（日経からのお知らせ）	2016/4/18	朝刊	22ページ
ネット小遣い稼ぎ、高校生７割（データ）	2016/4/18	朝刊	22ページ
「日経ＴＥＳＴ」６月１２日に全国試験、申し込みは５月１１日まで（日経からのお知らせ）	2016/4/18	朝刊	22ページ
「備前焼特撰」を販売（日経からのお知らせ）	2016/4/18	朝刊	22ページ
「世界経済大乱」販売中（日経からのお知らせ）	2016/4/18	朝刊	22ページ
催しのご案内、日本経済研究センター（日経からのお知らせ）	2016/4/18	朝刊	22ページ
航空整備士（下）（夢をつかめ）	2016/4/18	朝刊	22ページ
池上彰の大岡山通信若者たちへ（８５）大学で「学ぶ」意味は——自ら問い立て道開く。	2016/4/18	朝刊	23ページ
日本経済大——ベンチャーの「ふ化」施設、無料オフィス、顧客も紹介（キャンパス新発見）	2016/4/18	朝刊	23ページ
悩める就活、フリーも道（ＣｏｌｌｅｇｅＣａｆｅｂｙＮＩＫＫＥＩから）	2016/4/18	朝刊	23ページ
特集——ＮＩＫＫＥＩＡＳＩＡＮＲＥＶＩＥＷ、アジアの鼓動、英文で読む。	2016/4/18	朝刊	25ページ
