【熊本地震】日産やソニー、現地工場休止	2016/4/17	産経新聞 東京本社版	680 語
安保理、北ミサイル発射を非難　加盟国に決議履行促す	2016/4/17	産経新聞 東京本社版	354 語
【熊本地震】断層の長さ５０キロ、１．８メートルずれ	2016/4/17	産経新聞 東京本社版	308 語
【Ｊ１リーグ】第１Ｓ第７節（１６日）大久保、通算１６１ゴール	2016/4/17	産経新聞 東京本社版	328 語
【Ｊ１リーグ】第１Ｓ第７節（１６日）浦和多彩、３発快勝	2016/4/17	産経新聞 東京本社版	538 語
サトノダイヤモンド２．９倍　競馬・皐月賞	2016/4/17	産経新聞 東京本社版	442 語
ＴＰＰ、首相欠席でも審議　熊本地震受け民進が協力申し入れ	2016/4/17	産経新聞 東京本社版	349 語
【熊本地震】警視庁、広域緊急援助隊１５０人を派遣	2016/4/17	産経新聞 東京本社版	282 語
熊本地震、韓国で「揺れた」通報３９００件　「もはや安全域でない」広がる不安	2016/4/17	産経新聞 東京本社版	374 語
【Ｊ１リーグ】第１Ｓ第７節（１６日）植田鼓舞、鹿島完封劇	2016/4/17	産経新聞 東京本社版	483 語
リオ切符懸けきょう柔道全日本女子　田知本リード／正念場の山部	2016/4/17	産経新聞 東京本社版	372 語
重永、故郷へ家族へ逆転Ｖ諦めない　東建ホームメイト・カップゴルフ	2016/4/17	産経新聞 東京本社版	464 語
【熊本地震】「とと姉ちゃん」放送延期	2016/4/17	産経新聞 東京本社版	80 語
【Ｊ１リーグ】第１Ｓ第７節（１６日）浦和３−１仙台	2016/4/17	産経新聞 東京本社版	179 語
【プロ野球】日本ハム８−２ロッテ	2016/4/17	産経新聞 東京本社版	161 語
尖閣警備の専従部隊を披露	2016/4/17	産経新聞 東京本社版	151 語
【プロ野球】巨人６−５広島	2016/4/17	産経新聞 東京本社版	182 語
尖閣周辺に中国公船３隻	2016/4/17	産経新聞 東京本社版	102 語
【Ｊ１リーグ】第１Ｓ第７節（１６日）大宮１−１甲府	2016/4/17	産経新聞 東京本社版	161 語
【Ｊ１リーグ】第１Ｓ第７節（１６日）磐田１−５横浜Ｍ	2016/4/17	産経新聞 東京本社版	206 語
チェコ英語略称「チェキア」に	2016/4/17	産経新聞 東京本社版	109 語
【熊本地震】全社協「災害ボランティア控えて」	2016/4/17	産経新聞 東京本社版	140 語
【熊本地震】緊急地震速報で誤報	2016/4/17	産経新聞 東京本社版	163 語
【熊本地震】首相ら視察延期	2016/4/17	産経新聞 東京本社版	124 語
【プロ野球】熊本出身の阪神・岩貞、勇気づける１０Ｋ	2016/4/17	産経新聞 東京本社版	435 語
【プロ野球】西武７−４オリックス	2016/4/17	産経新聞 東京本社版	186 語
東日本大震災の被害	2016/4/17	産経新聞 東京本社版	41 語
【プロ野球】ヤクルト４−０ＤｅＮＡ	2016/4/17	産経新聞 東京本社版	173 語
テロ準備容疑で英で５人逮捕	2016/4/17	産経新聞 東京本社版	111 語
ＪＩ創設者のバシル受刑者を移送	2016/4/17	産経新聞 東京本社版	149 語
【Ｊ１リーグ】第１Ｓ第７節（１６日）湘南０−３鹿島	2016/4/17	産経新聞 東京本社版	164 語
【東京六大学野球】明大サヨナラ	2016/4/17	産経新聞 東京本社版	597 語
法王が難民流入の最前線訪問	2016/4/17	産経新聞 東京本社版	139 語
【熊本地震】亡くなった方々	2016/4/17	産経新聞 東京本社版	1303 語
露機接近に米国務長官が抗議	2016/4/17	産経新聞 東京本社版	111 語
【プロ野球】中日４−３阪神	2016/4/17	産経新聞 東京本社版	158 語
【Ｊ１リーグ】第１Ｓ第７節（１６日）Ｆ東京２−４川崎	2016/4/17	産経新聞 東京本社版	199 語
【熊本地震】上原らも心配「協力したい」　米大リーグ	2016/4/17	産経新聞 東京本社版	314 語
【安倍日誌】１６日（土）	2016/4/17	産経新聞 東京本社版	331 語
【訃報】柏崎驍二氏（歌人）	2016/4/17	産経新聞 東京本社版	114 語
ホンダ勢は１２、１３番手　Ｆ１	2016/4/17	産経新聞 東京本社版	210 語
【プロ野球】巨人・立岡、故郷へ届け　奮闘３安打「今こそ」	2016/4/17	産経新聞 東京本社版	484 語
セウォル号沈没２年　韓国で追悼	2016/4/17	産経新聞 東京本社版	264 語
岩田は７３で６３位　米男子ゴルフ	2016/4/17	産経新聞 東京本社版	178 語
【米大リーグ】青木無安打	2016/4/17	産経新聞 東京本社版	486 語
【熊本地震】海外から支援・見舞う声	2016/4/17	産経新聞 東京本社版	700 語
サッカーくじ　いずれも的中扱い	2016/4/17	産経新聞 東京本社版	123 語
東京大会２会場を決定　国際パラリンピック委員会	2016/4/17	産経新聞 東京本社版	259 語
熊本地震救援金受け付け	2016/4/17	産経新聞 東京本社版	274 語
薬物検査改革の確立まで２年　ＷＡＤＡ見解	2016/4/17	産経新聞 東京本社版	334 語
【児童書】『穴の本』ピーター・ニューエル著、高山宏訳	2016/4/17	産経新聞 東京本社版	435 語
清武、被災地気遣う　弟が熊本所属、「身近に感じた」　海外サッカー	2016/4/17	産経新聞 東京本社版	284 語
首都大学リーグ（１６日、大田スタジアム）	2016/4/17	産経新聞 東京本社版	88 語
【記録コーナー】１６日　プロボクシング	2016/4/17	産経新聞 東京本社版	86 語
