季語刻々：近けれど菫摘む野やとまりがけ	2016/4/17	東京朝刊	26頁	社会面
社告：熊本地震　被災者救援金受け付け	2016/4/17	東京朝刊	26頁	社会面
熊本地震：爪痕に無情の雨　避難者９万人超、軒下や車中で一夜も	2016/4/17	東京朝刊	26頁	社会面
熊本地震：本震、死者４１人に　震源、阿蘇・大分へ　南阿蘇で７人不明情報	2016/4/17	東京朝刊	1頁	政治面
Ｔｏｐｉｃｓ：「『野ばら』１１１曲集」出版　ゲーテの詩に寄せた曲　バリトン歌手・土田悠平、埋もれた楽譜収集	2016/4/18	東京夕刊	8頁	総合面
歌舞伎：四月花形歌舞伎　菊之助が不気味さ＝評・小玉祥子	2016/4/18	東京夕刊	8頁	総合面
ザ・ワイルドワンズ：デビュー５０周年記念コンサート	2016/4/18	東京夕刊	8頁	総合面
桂文珍：文珍が選ぶ上方落語、吉本芸人が芝居に　東京・神保町花月	2016/4/18	東京夕刊	8頁	総合面
満月の泥枕：／８８＝道尾秀介　山本重也・画	2016/4/18	東京夕刊	8頁	総合面
特集ワイド：「解散のウソ」は許される？　「首相の専権事項」は永田町の常識というが…	2016/4/18	東京夕刊	2頁	総合面
ワールド・トレジャー：特派員が選ぶ私の世界遺産　ビール純粋令（ドイツ・ベルリン）　庶民の味を守り５００年	2016/4/18	東京夕刊	3頁	総合面
牧太郎の大きな声では言えないが…：「ガソリン代地球〇周」なら	2016/4/18	東京夕刊	2頁	総合面
アート小路：芹沢〓介（けいすけ）のいろは—金子量重コレクション　鮮やかな感覚の染め物	2016/4/18	東京夕刊	3頁	総合面
熊本地震：日常を取り戻したい　水やおむつ、受け入れ態勢徐々に	2016/4/18	東京夕刊	10頁	社会面
産油国会合：原油増産凍結ならず　イラン欠席にサウジ反発、物別れ	2016/4/18	東京夕刊	7頁	国際面
外為・株式：東証６００円近く下げ　ＮＹ原油急落３７ドル台	2016/4/18	東京夕刊	7頁	国際面
熊本地震：企業もサポート　「通れた道」地図公開　トヨタ・ホンダ、通行実績を表示	2016/4/18	東京夕刊	10頁	社会面
熊本地震：企業もサポート　ソフトバンク、気球で通信状況改善	2016/4/18	東京夕刊	10頁	社会面
デング・ジカ熱：東京都、防止へ蚊調査　公園など	2016/4/18	東京夕刊	10頁	社会面
熊本地震：怖い、まだ帰れない　県立大が避難所閉鎖	2016/4/18	東京夕刊	11頁	社会面
社告：熊本地震　被災者救援金受け付け	2016/4/18	東京夕刊	10頁	社会面
ブラジル：大統領弾劾、下院採択　職務停止は不可避	2016/4/18	東京夕刊	7頁	国際面
囲碁：阿含・桐山杯第２３期全日本早碁オープン戦　坂口隆三九段−江村棋弘アマ　第３譜	2016/4/18	東京夕刊	10頁	社会面
将棋：第７４期名人戦順位戦　豊島将之七段−三浦弘行九段　第７譜	2016/4/18	東京夕刊	10頁	社会面
エクアドル地震：死者２７２人に　６州非常事態宣言	2016/4/18	東京夕刊	7頁	国際面
米大リーグ：楽天の元エース初対決、ヤンキース・田中に軍配	2016/4/18	東京夕刊	9頁	運動面
ＴＰＰ：審議再開、野党反発　衆院特別委、首相「ＴＰＰも重要」	2016/4/18	東京夕刊	7頁	国際面
熊本地震：県立大が避難所閉鎖　地域に貢献して　室崎益輝・兵庫県立大防災教育研究センター長の話	2016/4/18	東京夕刊	11頁	社会面
トップニュース：１７日	2016/4/18	東京夕刊	7頁	国際面
人模様：異文化体験をコメディーに　緒方篤さん	2016/4/18	東京夕刊	7頁	国際面
米大リーグ：マーリンズ・イチロー打って、走ってよし　通算５００盗塁あと１	2016/4/18	東京夕刊	9頁	運動面
熊本地震：あす実施の学テ、熊本全域見送り	2016/4/18	東京夕刊	11頁	社会面
アーチェリー：女子五輪代表・永峰、ミキハウスに入社　「メダルが目標」	2016/4/18	東京夕刊	9頁	運動面
人模様：チェルノブイリ報告を全訳　進藤真人さん	2016/4/18	東京夕刊	7頁	国際面
ボストン・マラソン：君原さん「完走したい」　第１２０回大会に出場	2016/4/18	東京夕刊	9頁	運動面
ベルギー同時テロ：「みんなで連帯を」　追悼デモ	2016/4/18	東京夕刊	7頁	国際面
バドミントン：日本代表が帰国　賭博問題、朴監督「本当に残念」	2016/4/18	東京夕刊	9頁	運動面
熊本地震：オスプレイ使い救援物資搬送へ	2016/4/18	東京夕刊	11頁	社会面
バニラ・エア：入管経ずに４７人入国　リムジンバスがミス　成田空港	2016/4/18	東京夕刊	11頁	社会面
観動記：王者の獲物	2016/4/18	東京夕刊	9頁	運動面
英国：旅客機にドローン？衝突　けが人なし	2016/4/18	東京夕刊	11頁	社会面
Ｔｏｐｉｃｓ：展覧会「森村泰昌：自画像の美術史」　自他が行き交う面白さ　ゴッホら巨匠に扮した初の長編映像も	2016/4/18	東京夕刊	5頁	芸能面
憂楽帳：ゆふいん	2016/4/18	東京夕刊	11頁	社会面
近事片々：なお不明者…	2016/4/18	東京夕刊	1頁	政治面
熊本地震：原発情報発信、規制委員長が陳謝　「率直に反省」	2016/4/18	東京夕刊	1頁	政治面
熊本地震：震度１以上５３１回	2016/4/18	東京夕刊	1頁	政治面
Ｉｎｔｅｒｖｉｅｗ：柴田元幸（米文学者・翻訳家）　絶版の名作復刊、新訳も　村上春樹と「村上柴田翻訳堂」刊行開始	2016/4/18	東京夕刊	5頁	芸能面
熊本地震：首相、補正予算編成前向き　激甚災害指定「早期に」	2016/4/18	東京夕刊	1頁	政治面
水野梅暁写真集：日中文化交流に貢献の僧侶紹介	2016/4/18	東京夕刊	5頁	芸能面
クリップ：もよおし　阿佐ケ谷市民講座	2016/4/18	東京夕刊	5頁	芸能面
クリップ：展覧会　久松知子　新作展示ほか	2016/4/18	東京夕刊	5頁	芸能面
ブックマーク：沖縄の「いい暮らし」＝岸政彦（社会学者）	2016/4/18	東京夕刊	5頁	芸能面
熊本地震：不明者救出を祈り　発生７２時間迫る　依然１０万人避難	2016/4/18	東京夕刊	1頁	政治面
毎日俳壇：鷹羽狩行・選	2016/4/18	東京朝刊	9頁	文化面
毎日俳壇：小川軽舟・選	2016/4/18	東京朝刊	9頁	文化面
毎日俳壇：西村和子・選	2016/4/18	東京朝刊	9頁	文化面
毎日俳壇：大峯あきら・選	2016/4/18	東京朝刊	9頁	文化面
毎日歌壇：篠弘・選	2016/4/18	東京朝刊	9頁	文化面
毎日歌壇：伊藤一彦・選	2016/4/18	東京朝刊	9頁	文化面
毎日歌壇：米川千嘉子・選	2016/4/18	東京朝刊	9頁	文化面
毎日歌壇：加藤治郎・選	2016/4/18	東京朝刊	9頁	文化面
短歌月評：人間とは何か＝松村正直	2016/4/18	東京朝刊	9頁	文化面
詩歌の森へ：没後初、塚本邦雄展＝酒井佐忠	2016/4/18	東京朝刊	9頁	文化面
歌俳・新刊：大輪靖宏句集『海に立つ虹』ほか	2016/4/18	東京朝刊	9頁	文化面
囲碁：第７１期本因坊戦挑戦者決定リーグ　張栩九段−余正麒七段　第２４局の２	2016/4/18	東京朝刊	9頁	文化面
天元：日本棋院は今年度の取り組みとして…	2016/4/18	東京朝刊	9頁	文化面
将棋：第７４期名人戦Ａ級順位戦　佐藤康光九段−渡辺明竜王　第４５局の２	2016/4/18	東京朝刊	9頁	文化面
毎日かあさん：／６６２　迷子わんこ＝西原理恵子	2016/4/18	東京朝刊	10頁	文化面
くらしナビ・学ぶ：小中一貫教育制度化　「中１ギャップ」解消に期待	2016/4/18	東京朝刊	12頁	家庭面
社説：避難者の急増　長期化見すえた支援を	2016/4/18	東京朝刊	5頁	内政面
おんなのしんぶん・おかん飯：西原理恵子と枝元なほみ／うみゃーうみゃー編　今回の料理　揚げ豚	2016/4/18	東京朝刊	10頁	文化面
社説：薬物依存症　治療体制の整備を急げ	2016/4/18	東京朝刊	5頁	内政面
みんなの広場：９条守るため、権力に「ノー」＝主婦・黒田美智子・６８	2016/4/18	東京朝刊	5頁	内政面
みんなの広場：戦争のない世にするには＝農業・岩田康・６７	2016/4/18	東京朝刊	5頁	内政面
みんなの広場：落とし物が返ってくる日本＝塾経営・柴沼高志・５８	2016/4/18	東京朝刊	5頁	内政面
みんなの広場：意見を言える人になりたい＝高校生・松田野々夏・１７	2016/4/18	東京朝刊	5頁	内政面
おんなのしんぶん・ＭｙＷａｙ：わたしの生き方　いつでもスタートできる　モデル・女優　桐島かれんさん	2016/4/18	東京朝刊	11頁	文化面
みんなの広場：政治と自衛隊の援助に期待＝福祉団体役員・古野貞幸・７５	2016/4/18	東京朝刊	5頁	内政面
学校と私：奨学金のため必死に勉強＝東京都知事・舛添要一さん	2016/4/18	東京朝刊	12頁	家庭面
みんなの広場：原発再稼働、反対訴え続ける＝会社員・浜尾幸一・６７	2016/4/18	東京朝刊	5頁	内政面
みんなの広場：保育園開園、温かい視点持って＝塾役員・関口市朗・７６	2016/4/18	東京朝刊	5頁	内政面
みんなの広場：秋山ちえ子さんの誠意に感動＝主婦・矢口秀子・７５	2016/4/18	東京朝刊	5頁	内政面
おんなのしんぶん・鈴木おさむ：ただいま、父勉中。　背中スイッチ	2016/4/18	東京朝刊	10頁	文化面
読者の声：支え求める在宅介護者	2016/4/18	東京朝刊	5頁	内政面
悼む：元ＮＨＫアナウンサー・西田善夫さん＝２月２７日死去・８０歳	2016/4/18	東京朝刊	5頁	内政面
くらしナビ・スローらいふ：口腔ケアして大病防ぐ	2016/4/18	東京朝刊	17頁	家庭面
悼む：美術評論家・女子美術大教授　南嶌宏さん＝１月１０日死去・５８歳	2016/4/18	東京朝刊	5頁	内政面
記者ノート：罪深い神話	2016/4/18	東京朝刊	12頁	家庭面
身じまい練習帳：「ひとり終活」で死を考える	2016/4/18	東京朝刊	17頁	家庭面
我らがパラダイス：／９７　八　まずやってみよう／５＝林真理子　横尾智子・画	2016/4/18	東京朝刊	17頁	家庭面
はたらく：テレワーク、営業部門も活用	2016/4/18	東京朝刊	15頁	家庭面
放送人：ＢＳ朝日「世界の文学がわかる！　あらすじ名作劇場」（水曜午後１０時）プロデューサー・川岸才門さん	2016/4/18	東京朝刊	23頁	芸能面
人生相談：作家や音楽家目指し２０年。成功したい＝回答者・高橋源一郎	2016/4/18	東京朝刊	15頁	家庭面
女の気持ち：人生の春　東京都板橋区・小田和子（主婦・６５歳）	2016/4/18	東京朝刊	15頁	家庭面
食卓の一品：ニンジンとオレンジのサラダ	2016/4/18	東京朝刊	15頁	家庭面
年金質問箱：Ｑ　加入期間短くても年金もらえるか＝回答者・年金問題研究会代表　秋津和人	2016/4/18	東京朝刊	17頁	家庭面
けいざいフラッシュ：永野芽郁さん起用　アサヒ飲料	2016/4/18	東京朝刊	8頁	経済面
けいざいフラッシュ：新鮮なチューハイ　アサヒビール	2016/4/18	東京朝刊	8頁	経済面
けいざいフラッシュ：忙しい時はレンジで簡単に	2016/4/18	東京朝刊	8頁	経済面
けいざいフラッシュ：「遺贈」を支援　日本財団	2016/4/18	東京朝刊	8頁	経済面
けいざいフラッシュ：今年度事業計画発表　日本アドバタイザーズ協会	2016/4/18	東京朝刊	8頁	経済面
けいざいフラッシュ：「進研ゼミ＋」開講　ベネッセホールディングス	2016/4/18	東京朝刊	8頁	経済面
けいざいフラッシュ：東京・銀座にショールーム　ジェイテクト	2016/4/18	東京朝刊	8頁	経済面
トピック最前線：環境配慮マンション　周囲の生態系と共存	2016/4/18	東京朝刊	8頁	経済面
１００年カンパニーの知恵：資生堂（東京都）／下　さらにチャレンジを	2016/4/18	東京朝刊	8頁	経済面
毎日新聞１９４６：引き揚げ者、どう伝えた　多数の犠牲つかめず	2016/4/18	東京朝刊	6頁	解説面
パナマ文書報道：「最大リーク」分析、７６カ国の記者参加	2016/4/18	東京朝刊	6頁	解説面
ジャーナリズム批評：重要性増す連携＝山田健太	2016/4/18	東京朝刊	6頁	解説面
ＬＡＳＴＷＥＥＫ：先週の出来事　１０〜１６日	2016/4/18	東京朝刊	6頁	解説面
ＴＨＩＳＷＥＥＫ：今週の予定　１８〜２４日	2016/4/18	東京朝刊	6頁	解説面
社告：今週のおすすめ紙面　くらしナビ／オピニオン	2016/4/18	東京朝刊	6頁	解説面
風知草：ＴＰＰの漂流＝山田孝男	2016/4/18	東京朝刊	2頁	二面
熊本地震：断層跡生々しく　「日奈久」複数箇所に亀裂　本震で再度動いたか	2016/4/18	東京朝刊	2頁	二面
プロ野球：ヤクルト５−４ＤｅＮＡ　熊本出身・松岡、決意の白星	2016/4/18	東京朝刊	19頁	運動面
熊本地震：政府主導で生活支援　チーム設置、米軍空輸も受け入れ	2016/4/18	東京朝刊	2頁	二面
熊本地震：物資輸送にオスプレイ	2016/4/18	東京朝刊	2頁	二面
衆院選：北海道５区補選　与野党が横一線	2016/4/18	東京朝刊	2頁	二面
選挙：埼玉・坂戸市長選　石川氏が再選	2016/4/18	東京朝刊	2頁	二面
プロ野球：ヤクルト５−４ＤｅＮＡ　ヤクルト・真中監督の話	2016/4/18	東京朝刊	19頁	運動面
選挙：埼玉・日高市長選　谷ケ崎氏が無投票で再選	2016/4/18	東京朝刊	2頁	二面
プロ野球：中日４−２阪神　中日が３連勝	2016/4/18	東京朝刊	19頁	運動面
選挙：千葉・茂原市長選　田中氏が無投票で３選	2016/4/18	東京朝刊	2頁	二面
プロ野球：巨人２−１広島　愚直に村田、決勝打	2016/4/18	東京朝刊	19頁	運動面
選挙：東京・目黒区長選　青木氏が４選	2016/4/18	東京朝刊	2頁	二面
選挙：新潟・阿賀野市長選　田中氏が再選	2016/4/18	東京朝刊	2頁	二面
選挙：富山・魚津市長選　村椿氏が初当選	2016/4/18	東京朝刊	2頁	二面
プロ野球：ロッテ５−３日本ハム　ロッテ、延長制す	2016/4/18	東京朝刊	19頁	運動面
選挙：静岡・伊豆市長選　菊地氏が３選	2016/4/18	東京朝刊	2頁	二面
選挙：愛知・碧南市長選　禰宜田氏が無投票で３選	2016/4/18	東京朝刊	2頁	二面
プロ野球：オリックス５−２西武　オリックス・縞田、勝ち越し弾	2016/4/18	東京朝刊	19頁	運動面
選挙：大阪・大東市長選　東坂氏が再選	2016/4/18	東京朝刊	2頁	二面
選挙：岡山・笠岡市長選　小林氏が初当選	2016/4/18	東京朝刊	2頁	二面
プロ野球：ソフトバンク９−７楽天　タカ、逆転６連勝	2016/4/18	東京朝刊	19頁	運動面
選挙：山口・美祢市長選　西岡氏が初当選	2016/4/18	東京朝刊	2頁	二面
選挙：愛媛・西予市長選　管家氏が無投票で初当選	2016/4/18	東京朝刊	2頁	二面
プロ野球：ソフトバンク・柳田、１７試合連続四球＝パ・リーグ新	2016/4/18	東京朝刊	19頁	運動面
首相日々：１７日	2016/4/18	東京朝刊	2頁	二面
強風：４月最大風速、全国３６地点で更新	2016/4/18	東京朝刊	28頁	社会面
社会人野球：ＪＡＢＡ日立市長杯　日立など４強	2016/4/18	東京朝刊	19頁	運動面
クローズアップ２０１６：熊本地震　屋内恐れ車中泊　想定外の駐車場不足	2016/4/18	東京朝刊	3頁	三面
かすみがうらマラソン：１万８５６０人、快走	2016/4/18	東京朝刊	28頁	社会面
社会人野球：ＪＡＢＡ岡山大会　４強出そろう	2016/4/18	東京朝刊	19頁	運動面
アントラージュ・支える人々：リオ五輪　第９部　アテネ世代からの伝言／６止　水鳥寿思さん（日本体操協会男子強化本部長）	2016/4/18	東京朝刊	18頁	運動面
映画：「６４—ロクヨン—」ヒット祈願	2016/4/18	東京朝刊	28頁	社会面
核廃絶：広島の高校生、米で訴え	2016/4/18	東京朝刊	28頁	社会面
アイスホッケー：ＮＨＬ　プレーオフ　東カンファレンス、キャピタルズ連勝	2016/4/18	東京朝刊	18頁	運動面
第８７回都市対抗野球：１次予選　三重　１７日	2016/4/18	東京朝刊	19頁	運動面
産油国会合：ドーハで始まる　増産凍結の協議難航	2016/4/18	東京朝刊	3頁	三面
第８７回都市対抗野球：１次予選　奈良　１７日	2016/4/18	東京朝刊	19頁	運動面
認知症１１０番：今週は１８日と２１日	2016/4/18	東京朝刊	28頁	社会面
ソフトボール：日本リーグ　１７日	2016/4/18	東京朝刊	19頁	運動面
東日本大震災・大気中の環境放射線量：福島第１原発・正門周辺　１７日正午現在	2016/4/18	東京朝刊	28頁	社会面
季語刻々：さくら咲き満つ陸奥は身を反らす	2016/4/18	東京朝刊	28頁	社会面
関東大学アイスホッケー選手権：１７日	2016/4/18	東京朝刊	18頁	運動面
競馬：皐月賞　ディーマジェスティＶ	2016/4/18	東京朝刊	19頁	運動面
カーリング：世界選手権　混合ダブルス、日本白星発進	2016/4/18	東京朝刊	18頁	運動面
ＩＭＦＣ：政策の総動員で金融市場安定を　声明採択	2016/4/18	東京朝刊	3頁	三面
週刊漢字：読めますか？　（１）春宵（２）大禍時（３）暮れ泥む	2016/4/18	東京朝刊	28頁	社会面
自転車：全日本選手権　前田、スプリント８連覇	2016/4/18	東京朝刊	18頁	運動面
競歩：日本選手権　５０キロ　荒井２位、五輪確実　谷井優勝	2016/4/18	東京朝刊	18頁	運動面
熊本地震：友の死「早すぎる」　「飲もうって言ったのに」　犠牲の坂本さん、元同級生ら悼む	2016/4/18	東京朝刊	28頁	社会面
かすみがうらマラソン：男子、行場が初優勝　女子は田村	2016/4/18	東京朝刊	18頁	運動面
熊本地震：「熊本城修復に１０年」　事務所長見通し	2016/4/18	東京朝刊	28頁	社会面
柔道：全日本女子選手権　山部逆転、リオ切符　弱気払拭、本命降し　７８キロ超級	2016/4/18	東京朝刊	18頁	運動面
競馬：皐月賞　ディーマジェスティＶ　略歴	2016/4/18	東京朝刊	19頁	運動面
皇室：コンサート鑑賞、両陛下取りやめ	2016/4/18	東京朝刊	28頁	社会面
競馬：ＷＩＮ５　結果　１７日	2016/4/18	東京朝刊	19頁	運動面
競馬：福島１１Ｒ	2016/4/18	東京朝刊	19頁	運動面
競馬：阪神１１Ｒ	2016/4/18	東京朝刊	19頁	運動面
ゴルフ：東建ホームメイトカップ　金庚泰、底力Ｖ	2016/4/18	東京朝刊	18頁	運動面
サッカー：第８３８回トト当選結果	2016/4/18	東京朝刊	19頁	運動面
ゴルフ：東建ホームメイトカップ　３位・永野の話	2016/4/18	東京朝刊	18頁	運動面
ゴルフ：ロッテ選手権　野村１５位、宮里藍は２０位	2016/4/18	東京朝刊	18頁	運動面
ゴルフ：ＲＢＣヘリテージ　岩田は最終ラウンド進めず	2016/4/18	東京朝刊	18頁	運動面
サッカー：ｍｉｎｉ・ｔｏｔｏ　８３８回・Ｂ組	2016/4/18	東京朝刊	19頁	運動面
熊本地震：サポート情報　１７日現在	2016/4/18	東京朝刊	20頁	特集面
サッカー：第８３８回ビッグ当選結果	2016/4/18	東京朝刊	19頁	運動面
質問なるほドリ：避難所のトイレ、どうするの？＝回答・栗田慎一	2016/4/18	東京朝刊	20頁	特集面
サッカー：第８３８回１００円ビッグ当選結果	2016/4/18	東京朝刊	19頁	運動面
サッカー：８３８回ミニビッグ当選番号	2016/4/18	東京朝刊	19頁	運動面
地震：エクアドルでＭ７．８　２３３人死亡　政府、非常事態宣言	2016/4/18	東京朝刊	7頁	国際面
サッカー：Ｊ２　第８節・１７日	2016/4/18	東京朝刊	19頁	運動面
熊本地震：各国指導者、哀悼の意　メディアは記者派遣	2016/4/18	東京朝刊	7頁	国際面
熊本地震：南京大虐殺記念館が慰問文　熊本へ「ご無事ですか？」　ネットに発表、中国で共感広がる	2016/4/18	東京朝刊	7頁	国際面
熊本地震：北朝鮮紙も報道	2016/4/18	東京朝刊	7頁	国際面
キューバ：カストロ議長「改革進める」　共産党大会	2016/4/18	東京朝刊	7頁	国際面
ブラジル：ルセフ大統領の弾劾、下院通過か　採決へ	2016/4/18	東京朝刊	7頁	国際面
サッカー：Ｊ３　第５節　第２日	2016/4/18	東京朝刊	19頁	運動面
中国：南沙諸島から急病人を移送　支配誇示か	2016/4/18	東京朝刊	7頁	国際面
熊本地震：救助「あきらめぬ」　南阿蘇で懸命の捜索　被災者の疲労色濃く	2016/4/18	東京朝刊	29頁	社会面
サッカー：ＪＦＬ　第１ステージ第７節　第２日	2016/4/18	東京朝刊	19頁	運動面
オバマ米大統領：広島訪問、米各紙が支持　「敬意表すべきだ」	2016/4/18	東京朝刊	7頁	国際面
サッカー：関東大学リーグ　１７日	2016/4/18	東京朝刊	19頁	運動面
前橋・４人射殺：死刑囚「別の２人の殺害関与」　警視庁、遺体捜索へ	2016/4/18	東京朝刊	29頁	社会面
サッカー：なでしこＬ　１７日	2016/4/18	東京朝刊	19頁	運動面
露軍機：再び異常接近　米機まで１５メートル　バルト海上	2016/4/18	東京朝刊	7頁	国際面
熊本地震：九州３県２５万戸断水　全面復旧、見通し立たず	2016/4/18	東京朝刊	29頁	社会面
サッカーくじ：ビッグセンが不成立で購入代金を返還	2016/4/18	東京朝刊	19頁	運動面
韓国：産経前ソウル支局長が出廷費用請求	2016/4/18	東京朝刊	7頁	国際面
バスケットボール：ＮＢＡ　プレーオフ　ウォリアーズ、白星発進	2016/4/18	東京朝刊	19頁	運動面
バスケットボール：ＮＢＬ　１７日	2016/4/18	東京朝刊	19頁	運動面
バスケットボール：ｂｊリーグ　１７日	2016/4/18	東京朝刊	19頁	運動面
社告：熊本地震　被災者救援金受け付け	2016/4/18	東京朝刊	29頁	社会面
雑記帳：福島第１原発事故で全村避難が続く福島県葛尾村が…	2016/4/18	東京朝刊	29頁	社会面
ボートレース：マスターズチャンピオン　田頭が初優勝	2016/4/18	東京朝刊	19頁	運動面
ミャンマー政府：服役囚８３人に恩赦	2016/4/18	東京朝刊	7頁	国際面
シリア：人民議会選、与党が圧勝	2016/4/18	東京朝刊	7頁	国際面
ボクシング：東洋太平洋ライト級タイトルマッチ１２回戦　１７日	2016/4/18	東京朝刊	19頁	運動面
熊本地震：日常、いつ戻る	2016/4/18	東京朝刊	21頁	特集面
イスラエル政府：ゴラン高原で閣議	2016/4/18	東京朝刊	7頁	国際面
熊本地震：柔道・山下氏「安心祈る」　スポーツ界、募金活動が拡大	2016/4/18	東京朝刊	19頁	運動面
余録：核軍縮への新たな一歩を踏み出した被爆地・広島での…	2016/4/18	東京朝刊	1頁	政治面
熊本地震：トヨタ、全工場停止へ　一部部品の調達困難	2016/4/18	東京朝刊	1頁	政治面
米大リーグ：レッドソックス・上原、八回抑える	2016/4/18	東京朝刊	19頁	運動面
仲畑流・万能川柳：毎日は頑張れないからまたあした	2016/4/18	東京朝刊	3頁	三面
熊本地震：Ｍ３．５以上最多１６５回　「中越」超す　南西側に活動拡大	2016/4/18	東京朝刊	1頁	政治面
熊本地震：２０万人避難　死者４２人、損壊２４４２棟　新幹線、高架橋に亀裂	2016/4/18	東京朝刊	1頁	政治面
